mf0103b, dep, 4
mf0103b, DYN_10, 4
mf0103b, lon, 4
mf0103b, T_28, 4
mf0103b, time2, 4
mf0103b, ST_70, 4
mf0103b, T2_35, 4
mf0103b, time, 4
mf0103b, lat, 4
mf0104a, S_42, 2
mf0104a, S_41, 2
mf0104a, dep, 2
mf0104a, DYN_10, 2
mf0104a, lon, 2
mf0104a, T_28, 2
mf0104a, time2, 2
mf0104a, ST_70, 2
mf0104a, T2_35, 2
mf0104a, time, 2
mf0104a, lat, 2
mf0105, S_42, 9
mf0105, S_41, 9
mf0105, dep, 9
mf0105, DYN_10, 9
mf0105, PAR_905, 3
mf0105, lon, 9
mf0105, T_28, 9
mf0105, time2, 9
mf0105, rFv_971, 9
mf0105, PAR_916, 3
mf0105, T2_35, 9
mf0105, time, 9
mf0105, lat, 9
mf0105, ST_70, 9
mf0106, S_42, 31
mf0106, S_41, 31
mf0106, dep, 31
mf0106, DYN_10, 31
mf0106, PAR_905, 20
mf0106, lon, 31
mf0106, T_28, 31
mf0106, time2, 31
mf0106, ST_70, 31
mf0106, T2_35, 31
mf0106, time, 31
mf0106, lat, 31
mf0111, S_42, 36
mf0111, rFv_971, 5
mf0111, S_41, 36
mf0111, dep, 9
mf0111, DYN_10, 36
mf0111, PAR_905, 36
mf0111, lon, 9
mf0111, T_28, 36
mf0111, time2, 36
mf0111, ST_70, 36
mf0111, PAR_916, 5
mf0111, T2_35, 36
mf0111, longitude, 27
mf0111, time, 36
mf0111, lat, 9
mf0111, pressure, 27
mf0111, latitude, 27
rb0103a, S_42, 12
rb0103a, S_41, 12
rb0103a, dep, 12
rb0103a, lon, 12
rb0103a, T_28, 12
rb0103a, time2, 12
rb0103a, ST_70, 12
rb0103a, T2_35, 12
rb0103a, time, 12
rb0103a, lat, 12
rb0103b, S_42, 95
rb0103b, rFv_971, 97
rb0103b, S_41, 193
rb0103b, dep, 193
rb0103b, DYN_10, 98
rb0103b, lon, 193
rb0103b, T_28, 97
rb0103b, time2, 193
rb0103b, NO3_182, 186
rb0103b, ST_70, 98
rb0103b, PAR_916, 97
rb0103b, T2_35, 97
rb0103b, T2_34, 96
rb0103b, BTL_103, 191
rb0103b, time, 193
rb0103b, lat, 193
rb0103b, SI_188, 186
rb0103b, PO4_186, 186
rb0103b, NO2_184, 186
rb0103b, T_20, 96
rb0103c, S_42, 88
rb0103c, S_41, 88
rb0103c, dep, 88
rb0103c, DYN_10, 88
rb0103c, Fch_906, 88
rb0103c, PAR_905, 88
rb0103c, lon, 88
rb0103c, T_28, 88
rb0103c, time2, 88
rb0103c, ST_70, 88
rb0103c, T2_35, 88
rb0103c, time, 88
rb0103c, lat, 88
rb0103c, CA3_937, 88
ew0205a, S_42, 83
ew0205a, S_41, 84
